Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (21, 30, 12)
  ✓ Samples: 3,420,677 | Chi-Sq Stat: 4152.2664 | Chi-Sq p-value: 0.0 | MAD: 0.00342 | KS D-Max: 0.00923 | Dmix: 0.015376 | Digital Mix Speed: 1910.559 | Time: 3.40s

[99/343] Analyzing (a=20, b=27, c=9)...
  ✓ Samples: 3,345,429 | Chi-Sq Stat: 1655.2340 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00681 | Dmix: 0.009360 | Digital Mix Speed: 3136.756 | Time: 3.30s

[100/343] Analyzing (a=20, b=27, c=10)...
  ✓ Samples: 3,332,090 | Chi-Sq Stat: 1651.7611 | Chi-Sq p-value: 0.0 | MAD: 0.00199 | KS D-Max: 0.00634 | Dmix: 0.008953 | Digital Mix Speed: 3277.747 | Time: 3.38s

[101/343] Analyzing (a=20, b=27, c=11)...
  ✓ Samples: 3,345,430 | Chi-Sq Stat: 1649.6143 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00680 | Dmix: 0.009349 | Digital Mix Speed: 3136.756 | Time: 3.25s

[102/343] Analyzing (a=20, b=27, c=12)...
  ✓ Samples: 3,345,430 | Chi-Sq Stat: 1661.7000 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00682 | Dmix: 0.009348 | Digital Mix Speed: 3136.756 | Time: 3.31s

[103/343] Analyzing (a=20, b=27, c=13)...
  ✓ Samples: 3,345,428 | Chi-Sq Stat: 1650.2869 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00682 | Dmix: 0.009320 | Digital Mix Speed: 3151.909 | Time: 3.42s

[104/343] Analyzing (a=20, b=27, c=14)...
  ✓ Samples: 3,345,405 | Chi-Sq Stat: 1656.1528 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00680 | Dmix: 0.009343 | Digital Mix Speed: 3136.754 | Time: 3.28s

[105/343] Analyzing (a=20, b=27, c=15)...
  ✓ Samples: 3,332,074 | Chi-Sq Stat: 1650.3214 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00633 | Dmix: 0.008917 | Digital Mix Speed: 3294.300 | Time: 3.29s

[106/343] Analyzing (a=20, b=28, c=9)...
  ✓ Samples: 3,315,224 | Chi-Sq Stat: 1259.6445 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00633 | Dmix: 0.006329 | Digital Mix Speed: 4624.477 | Time: 3.33s

[107/343] Analyzing (a=20, b=28, c=10)...
  ✓ Samples: 3,315,224 | Chi-Sq Stat: 1258.4434 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00633 | Dmix: 0.006328 | Digital Mix Speed: 4624.477 | Time: 3.23s

[108/343] Analyzing (a=20, b=28, c=11)...
  ✓ Samples: 3,315,224 | Chi-Sq Stat: 1258.2577 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00633 | Dmix: 0.006328 | Digital Mix Speed: 4624.477 | Time: 3.26s

[109/343] Analyzing (a=20, b=28, c=12)...
  ✓ Samples: 3,655,787 | Chi-Sq Stat: 1432.7069 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00640 | Dmix: 0.008931 | Digital Mix Speed: 3314.637 | Time: 3.72s

[110/343] Analyzing (a=20, b=28, c=13)...
  ✓ Samples: 3,315,222 | Chi-Sq Stat: 1259.4076 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00633 | Dmix: 0.006327 | Digital Mix Speed: 4624.477 | Time: 3.26s

[111/343] Analyzing (a=20, b=28, c=14)...
  ✓ Samples: 3,315,222 | Chi-Sq Stat: 1260.6540 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00633 | Dmix: 0.006326 | Digital Mix Speed: 4624.477 | Time: 3.33s

[112/343] Analyzing (a=20, b=28, c=15)...
  ✓ Samples: 3,315,222 | Chi-Sq Stat: 1258.9821 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00632 | Dmix: 0.006320 | Digital Mix Speed: 4657.509 | Time: 3.27s

[113/343] Analyzing (a=20, b=29, c=9)...
  ✓ Samples: 3,274,617 | Chi-Sq Stat: 2332.4669 | Chi-Sq p-value: 0.0 | MAD: 0.00236 | KS D-Max: 0.00583 | Dmix: 0.010635 | Digital Mix Speed: 2760.661 | Time: 3.24s

[114/343] Analyzing (a=20, b=29, c=10)...
  ✓ Samples: 3,262,589 | Chi-Sq Stat: 2468.2785 | Chi-Sq p-value: 0.0 | MAD: 0.00233 | KS D-Max: 0.00603 | Dmix: 0.010467 | Digital Mix Speed: 2795.520 | Time: 3.13s

[115/343] Analyzing (a=20, b=29, c=11)...
  ✓ Samples: 3,274,608 | Chi-Sq Stat: 2311.1708 | Chi-Sq p-value: 0.0 | MAD: 0.00235 | KS D-Max: 0.00579 | Dmix: 0.010593 | Digital Mix Speed: 2772.408 | Time: 3.29s

[116/343] Analyzing (a=20, b=29, c=12)...
  ✓ Samples: 3,262,583 | Chi-Sq Stat: 2468.6166 | Chi-Sq p-value: 0.0 | MAD: 0.00232 | KS D-Max: 0.00603 | Dmix: 0.010460 | Digital Mix Speed: 2807.570 | Time: 3.25s

[117/343] Analyzing (a=20, b=29, c=13)...
  ✓ Samples: 3,274,602 | Chi-Sq Stat: 2321.5298 | Chi-Sq p-value: 0.0 | MAD: 0.00236 | KS D-Max: 0.00583 | Dmix: 0.010619 | Digital Mix Speed: 2760.660 | Time: 3.15s

[118/343] Analyzing (a=20, b=29, c=14)...
  ✓ Samples: 3,262,585 | Chi-Sq Stat: 2461.5206 | Chi-Sq p-value: 0.0 | MAD: 0.00232 | KS D-Max: 0.00604 | Dmix: 0.010454 | Digital Mix Speed: 2807.570 | Time: 3.35s

[119/343] Analyzing (a=20, b=29, c=15)...
  ✓ Samples: 3,274,615 | Chi-Sq Stat: 2330.6092 | Chi-Sq p-value: 0.0 | MAD: 0.00237 | KS D-Max: 0.00584 | Dmix: 0.010647 | Digital Mix Speed: 2749.013 | Time: 3.16s

[120/343] Analyzing (a=20, b=30, c=9)...
  ✓ Samples: 3,226,841 | Chi-Sq Stat: 5081.7795 | Chi-Sq p-value: 0.0 | MAD: 0.00354 | KS D-Max: 0.01051 | Dmix: 0.015918 | Digital Mix Speed: 1838.638 | Time: 3.13s

[121/343] Analyzing (a=20, b=30, c=10)...
  ✓ Samples: 3,335,631 | Chi-Sq Stat: 1680.5126 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00927 | Dmix: 0.009383 | Digital Mix Speed: 3121.138 | Time: 3.41s

[122/343] Analyzing (a=20, b=30, c=11)...
  ✓ Samples: 3,226,841 | Chi-Sq Stat: 5078.3265 | Chi-Sq p-value: 0.0 | MAD: 0.00354 | KS D-Max: 0.01050 | Dmix: 0.015915 | Digital Mix Speed: 1838.638 | Time: 3.06s

[123/343] Analyzing (a=20, b=30, c=12)...
  ✓ Samples: 3,226,841 | Chi-Sq Stat: 5080.0011 | Chi-Sq p-value: 0.0 | MAD: 0.00354 | KS D-Max: 0.01050 | Dmix: 0.015920 | Digital Mix Speed: 1838.638 | Time: 3.16s

[124/343] Analyzing (a=20, b=30, c=13)...
  ✓ Samples: 3,226,841 | Chi-Sq Stat: 5081.1859 | Chi-Sq p-value: 0.0 | MAD: 0.00354 | KS D-Max: 0.01051 | Dmix: 0.015925 | Digital Mix Speed: 1838.638 | Time: 3.19s

[125/343] Analyzing (a=20, b=30, c=14)...
  ✓ Samples: 3,226,841 | Chi-Sq Stat: 5083.9212 | Chi-Sq p-value: 0.0 | MAD: 0.00354 | KS D-Max: 0.01051 | Dmix: 0.015930 | Digital Mix Speed: 1838.638 | Time: 3.05s

[126/343] Analyzing (a=20, b=30, c=15)...
  ✓ Samples: 3,226,841 | Chi-Sq Stat: 5085.2616 | Chi-Sq p-value: 0.0 | MAD: 0.00354 | KS D-Max: 0.01052 | Dmix: 0.015932 | Digital Mix Speed: 1838.638 | Time: 3.14s

[127/343] Analyzing (a=20, b=31, c=9)...
  ✓ Samples: 3,297,634 | Chi-Sq Stat: 7476.6844 | Chi-Sq p-value: 0.0 | MAD: 0.00431 | KS D-Max: 0.01347 | Dmix: 0.019413 | Digital Mix Speed: 1512.344 | Time: 3.15s

[128/343] Analyzing (a=20, b=31, c=10)...
  ✓ Samples: 3,221,774 | Chi-Sq Stat: 25326.7696 | Chi-Sq p-value: 0.0 | MAD: 0.00691 | KS D-Max: 0.01857 | Dmix: 0.031088 | Digital Mix Speed: 941.837 | Time: 3.14s

[129/343] Analyzing (a=20, b=31, c=11)...
  ✓ Samples: 3,297,620 | Chi-Sq Stat: 7505.8434 | Chi-Sq p-value: 0.0 | MAD: 0.00431 | KS D-Max: 0.01348 | Dmix: 0.019391 | Digital Mix Speed: 1512.344 | Time: 3.25s

[130/343] Analyzing (a=20, b=31, c=12)...
  ✓ Samples: 3,241,822 | Chi-Sq Stat: 14848.4723 | Chi-Sq p-value: 0.0 | MAD: 0.00460 | KS D-Max: 0.01534 | Dmix: 0.020702 | Digital Mix Speed: 1415.389 | Time: 3.14s

[131/343] Analyzing (a=20, b=31, c=13)...
  ✓ Samples: 3,297,620 | Chi-Sq Stat: 7413.2098 | Chi-Sq p-value: 0.0 | MAD: 0.00431 | KS D-Max: 0.01347 | Dmix: 0.019407 | Digital Mix Speed: 1512.344 | Time: 3.40s

[132/343] Analyzing (a=20, b=31, c=14)...
  ✓ Samples: 3,297,671 | Chi-Sq Stat: 7488.3569 | Chi-Sq p-value: 0.0 | MAD: 0.00431 | KS D-Max: 0.01353 | Dmix: 0.019411 | Digital Mix Speed: 1512.345 | Time: 3.17s

[133/343] Analyzing (a=20, b=31, c=15)...
  ✓ Samples: 3,221,781 | Chi-Sq Stat: 25375.5190 | Chi-Sq p-value: 0.0 | MAD: 0.00691 | KS D-Max: 0.01860 | Dmix: 0.031081 | Digital Mix Speed: 941.837 | Time: 3.13s

[134/343] Analyzing (a=20, b=32, c=9)...
  ✓ Samples: 3,181,304 | Chi-Sq Stat: 74540.9032 | Chi-Sq p-value: 0.0 | MAD: 0.01487 | KS D-Max: 0.02783 | Dmix: 0.066902 | Digital Mix Speed: 437.297 | Time: 3.23s

[135/343] Analyzing (a=20, b=32, c=10)...
  ✓ Samples: 3,181,304 | Chi-Sq Stat: 74539.5445 | Chi-Sq p-value: 0.0 | MAD: 0.01487 | KS D-Max: 0.02783 | Dmix: 0.066900 | Digital Mix Speed: 437.297 | Time: 3.02s

[136/343] Analyzing (a=20, b=32, c=11)...
  ✓ Samples: 3,181,304 | Chi-Sq Stat: 74546.1585 | Chi-Sq p-value: 0.0 | MAD: 0.01487 | KS D-Max: 0.02783 | Dmix: 0.066901 | Digital Mix Speed: 437.297 | Time: 3.08s

[137/343] Analyzing (a=20, b=32, c=12)...
  ✓ Samples: 3,510,740 | Chi-Sq Stat: 2415.2500 | Chi-Sq p-value: 0.0 | MAD: 0.00245 | KS D-Max: 0.00660 | Dmix: 0.011013 | Digital Mix Speed: 2671.591 | Time: 3.58s

[138/343] Analyzing (a=20, b=32, c=13)...
  ✓ Samples: 3,181,304 | Chi-Sq Stat: 74536.2515 | Chi-Sq p-value: 0.0 | MAD: 0.01487 | KS D-Max: 0.02782 | Dmix: 0.066896 | Digital Mix Speed: 437.297 | Time: 3.09s

[139/343] Analyzing (a=20, b=32, c=14)...
  ✓ Samples: 3,181,301 | Chi-Sq Stat: 74534.8717 | Chi-Sq p-value: 0.0 | MAD: 0.01487 | KS D-Max: 0.02782 | Dmix: 0.066895 | Digital Mix Speed: 437.297 | Time: 3.15s

[140/343] Analyzing (a=20, b=32, c=15)...
  ✓ Samples: 3,181,301 | Chi-Sq Stat: 74535.7224 | Chi-Sq p-value: 0.0 | MAD: 0.01487 | KS D-Max: 0.02782 | Dmix: 0.066894 | Digital Mix Speed: 437.297 | Time: 3.14s

[141/343] Analyzing (a=20, b=33, c=9)...
  ✓ Samples: 3,156,252 | Chi-Sq Stat: 2071.0619 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00751 | Dmix: 0.011143 | Digital Mix Speed: 2620.634 | Time: 3.09s

[142/343] Analyzing (a=20, b=33, c=10)...
  ✓ Samples: 3,143,733 | Chi-Sq Stat: 2389.4270 | Chi-Sq p-value: 0.0 | MAD: 0.00270 | KS D-Max: 0.00772 | Dmix: 0.012158 | Digital Mix Speed: 2406.461 | Time: 2.96s

[143/343] Analyzing (a=20, b=33, c=11)...
  ✓ Samples: 3,156,233 | Chi-Sq Stat: 2086.6635 | Chi-Sq p-value: 0.0 | MAD: 0.00249 | KS D-Max: 0.00753 | Dmix: 0.011193 | Digital Mix Speed: 2610.108 | Time: 3.21s

[144/343] Analyzing (a=20, b=33, c=12)...
  ✓ Samples: 3,156,235 | Chi-Sq Stat: 2078.1763 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00752 | Dmix: 0.011170 | Digital Mix Speed: 2620.633 | Time: 3.00s

[145/343] Analyzing (a=20, b=33, c=13)...
  ✓ Samples: 3,156,214 | Chi-Sq Stat: 2082.7295 | Chi-Sq p-value: 0.0 | MAD: 0.00249 | KS D-Max: 0.00751 | Dmix: 0.011184 | Digital Mix Speed: 2610.107 | Time: 3.04s

[146/343] Analyzing (a=20, b=33, c=14)...
  ✓ Samples: 3,156,103 | Chi-Sq Stat: 2078.5450 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00751 | Dmix: 0.011180 | Digital Mix Speed: 2620.625 | Time: 3.24s

[147/343] Analyzing (a=20, b=33, c=15)...
  ✓ Samples: 3,156,225 | Chi-Sq Stat: 2075.1008 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00752 | Dmix: 0.011145 | Digital Mix Speed: 2620.632 | Time: 3.01s

[148/343] Analyzing (a=21, b=27, c=9)...
  ✓ Samples: 3,359,646 | Chi-Sq Stat: 1298.6835 | Chi-Sq p-value: 0.0 | MAD: 0.00191 | KS D-Max: 0.00686 | Dmix: 0.008592 | Digital Mix Speed: 3416.908 | Time: 3.32s

[149/343] Analyzing (a=21, b=27, c=10)...
  ✓ Samples: 3,325,986 | Chi-Sq Stat: 1632.6561 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00595 | Dmix: 0.008851 | Digital Mix Speed: 3310.620 | Time: 3.36s

[150/343] Analyzing (a=21, b=27, c=11)...
  ✓ Samples: 3,325,986 | Chi-Sq Stat: 1631.0953 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00594 | Dmix: 0.008847 | Digital Mix Speed: 3310.620 | Time: 3.19s

[151/343] Analyzing (a=21, b=27, c=12)...
  ✓ Samples: 3,359,821 | Chi-Sq Stat: 1309.8733 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00690 | Dmix: 0.008714 | Digital Mix Speed: 3364.080 | Time: 3.33s

[152/343] Analyzing (a=21, b=27, c=13)...
  ✓ Samples: 3,325,986 | Chi-Sq Stat: 1630.7513 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00595 | Dmix: 0.008848 | Digital Mix Speed: 3310.620 | Time: 3.42s

[153/343] Analyzing (a=21, b=27, c=14)...
  ✓ Samples: 3,325,986 | Chi-Sq Stat: 1629.5877 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00594 | Dmix: 0.008845 | Digital Mix Speed: 3310.620 | Time: 3.22s

[154/343] Analyzing (a=21, b=27, c=15)...
  ✓ Samples: 3,359,817 | Chi-Sq Stat: 1287.7161 | Chi-Sq p-value: 0.0 | MAD: 0.00192 | KS D-Max: 0.00686 | Dmix: 0.008648 | Digital Mix Speed: 3399.123 | Time: 3.32s

[155/343] Analyzing (a=21, b=28, c=9)...
  ✓ Samples: 3,314,817 | Chi-Sq Stat: 1292.2275 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00636 | Dmix: 0.006360 | Digital Mix Speed: 4624.439 | Time: 3.35s

[156/343] Analyzing (a=21, b=28, c=10)...
  ✓ Samples: 3,314,817 | Chi-Sq Stat: 1291.1373 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00636 | Dmix: 0.006360 | Digital Mix Speed: 4624.439 | Time: 3.22s

[157/343] Analyzing (a=21, b=28, c=11)...
  ✓ Samples: 3,314,817 | Chi-Sq Stat: 1291.1444 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00636 | Dmix: 0.006360 | Digital Mix Speed: 4624.439 | Time: 3.20s

[158/343] Analyzing (a=21, b=28, c=12)...
  ✓ Samples: 3,314,816 | Chi-Sq Stat: 1290.2283 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00636 | Dmix: 0.006358 | Digital Mix Speed: 4624.439 | Time: 3.37s

[159/343] Analyzing (a=21, b=28, c=13)...
  ✓ Samples: 3,314,816 | Chi-Sq Stat: 1291.7906 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00636 | Dmix: 0.006359 | Digital Mix Speed: 4624.439 | Time: 3.19s

[160/343] Analyzing (a=21, b=28, c=14)...
  ✓ Samples: 6,608,638 | Chi-Sq Stat: 1077.3975 | Chi-Sq p-value: 0.0 | MAD: 0.00107 | KS D-Max: 0.00452 | Dmix: 0.004811 | Digital Mix Speed: 6373.936 | Time: 7.97s

[161/343] Analyzing (a=21, b=28, c=15)...
  ✓ Samples: 3,314,816 | Chi-Sq Stat: 1291.2101 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00635 | Dmix: 0.006351 | Digital Mix Speed: 4624.439 | Time: 3.26s

[162/343] Analyzing (a=21, b=29, c=9)...
  ✓ Samples: 3,297,025 | Chi-Sq Stat: 2517.6737 | Chi-Sq p-value: 0.0 | MAD: 0.00256 | KS D-Max: 0.00634 | Dmix: 0.011533 | Digital Mix Speed: 2546.142 | Time: 3.13s

[163/343] Analyzing (a=21, b=29, c=10)...
  ✓ Samples: 3,407,338 | Chi-Sq Stat: 906.0630 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00434 | Dmix: 0.006548 | Digital Mix Speed: 4474.257 | Time: 3.58s

[164/343] Analyzing (a=21, b=29, c=11)...
  ✓ Samples: 3,407,217 | Chi-Sq Stat: 904.9272 | Chi-Sq p-value: 0.0 | MAD: 0.00149 | KS D-Max: 0.00436 | Dmix: 0.006723 | Digital Mix Speed: 4384.161 | Time: 3.54s

[165/343] Analyzing (a=21, b=29, c=12)...
  ✓ Samples: 3,297,005 | Chi-Sq Stat: 2500.0410 | Chi-Sq p-value: 0.0 | MAD: 0.00256 | KS D-Max: 0.00633 | Dmix: 0.011499 | Digital Mix Speed: 2546.140 | Time: 3.17s

[166/343] Analyzing (a=21, b=29, c=13)...
  ✓ Samples: 3,407,290 | Chi-Sq Stat: 904.9632 | Chi-Sq p-value: 0.0 | MAD: 0.00148 | KS D-Max: 0.00438 | Dmix: 0.006663 | Digital Mix Speed: 4413.790 | Time: 3.78s

[167/343] Analyzing (a=21, b=29, c=14)...
  ✓ Samples: 3,261,982 | Chi-Sq Stat: 2523.7086 | Chi-Sq p-value: 0.0 | MAD: 0.00238 | KS D-Max: 0.00626 | Dmix: 0.010708 | Digital Mix Speed: 2736.757 | Time: 3.35s

[168/343] Analyzing (a=21, b=29, c=15)...
  ✓ Samples: 3,297,091 | Chi-Sq Stat: 2503.5987 | Chi-Sq p-value: 0.0 | MAD: 0.00255 | KS D-Max: 0.00632 | Dmix: 0.011490 | Digital Mix Speed: 2556.130 | Time: 3.23s

[169/343] Analyzing (a=21, b=30, c=9)...
  ✓ Samples: 3,292,980 | Chi-Sq Stat: 2591.3678 | Chi-Sq p-value: 0.0 | MAD: 0.00284 | KS D-Max: 0.00978 | Dmix: 0.012791 | Digital Mix Speed: 2294.926 | Time: 3.23s

[170/343] Analyzing (a=21, b=30, c=10)...
  ✓ Samples: 3,226,352 | Chi-Sq Stat: 5206.1935 | Chi-Sq p-value: 0.0 | MAD: 0.00357 | KS D-Max: 0.01054 | Dmix: 0.016084 | Digital Mix Speed: 1823.169 | Time: 3.14s

[171/343] Analyzing (a=21, b=30, c=11)...
  ✓ Samples: 3,226,352 | Chi-Sq Stat: 5205.3320 | Chi-Sq p-value: 0.0 | MAD: 0.00357 | KS D-Max: 0.01054 | Dmix: 0.016086 | Digital Mix Speed: 1823.169 | Time: 3.08s

[172/343] Analyzing (a=21, b=30, c=12)...
  ✓ Samples: 3,292,985 | Chi-Sq Stat: 2547.7736 | Chi-Sq p-value: 0.0 | MAD: 0.00284 | KS D-Max: 0.00973 | Dmix: 0.012779 | Digital Mix Speed: 2294.926 | Time: 3.35s

[173/343] Analyzing (a=21, b=30, c=13)...
  ✓ Samples: 3,226,352 | Chi-Sq Stat: 5207.8200 | Chi-Sq p-value: 0.0 | MAD: 0.00358 | KS D-Max: 0.01054 | Dmix: 0.016095 | Digital Mix Speed: 1818.076 | Time: 3.09s

[174/343] Analyzing (a=21, b=30, c=14)...
  ✓ Samples: 3,226,352 | Chi-Sq Stat: 5210.5264 | Chi-Sq p-value: 0.0 | MAD: 0.00358 | KS D-Max: 0.01055 | Dmix: 0.016101 | Digital Mix Speed: 1818.076 | Time: 3.15s

[175/343] Analyzing (a=21, b=30, c=15)...
  ✓ Samples: 3,293,051 | Chi-Sq Stat: 2567.8809 | Chi-Sq p-value: 0.0 | MAD: 0.00286 | KS D-Max: 0.00972 | Dmix: 0.012849 | Digital Mix Speed: 2278.881 | Time: 3.40s

[176/343] Analyzing (a=21, b=31, c=9)...
  ✓ Samples: 3,248,093 | Chi-Sq Stat: 14602.4886 | Chi-Sq p-value: 0.0 | MAD: 0.00478 | KS D-Max: 0.01628 | Dmix: 0.021508 | Digital Mix Speed: 1362.265 | Time: 3.14s

[177/343] Analyzing (a=21, b=31, c=10)...
  ✓ Samples: 3,248,112 | Chi-Sq Stat: 14667.5289 | Chi-Sq p-value: 0.0 | MAD: 0.00484 | KS D-Max: 0.01643 | Dmix: 0.021789 | Digital Mix Speed: 1345.378 | Time: 3.19s

[178/343] Analyzing (a=21, b=31, c=11)...
  ✓ Samples: 3,248,070 | Chi-Sq Stat: 14628.0825 | Chi-Sq p-value: 0.0 | MAD: 0.00482 | KS D-Max: 0.01639 | Dmix: 0.021691 | Digital Mix Speed: 1350.960 | Time: 3.22s

[179/343] Analyzing (a=21, b=31, c=12)...
  ✓ Samples: 3,248,059 | Chi-Sq Stat: 14575.8201 | Chi-Sq p-value: 0.0 | MAD: 0.00480 | KS D-Max: 0.01633 | Dmix: 0.021602 | Digital Mix Speed: 1356.588 | Time: 3.19s

[180/343] Analyzing (a=21, b=31, c=13)...
  ✓ Samples: 3,248,095 | Chi-Sq Stat: 14561.7928 | Chi-Sq p-value: 0.0 | MAD: 0.00481 | KS D-Max: 0.01633 | Dmix: 0.021642 | Digital Mix Speed: 1353.769 | Time: 3.17s

[181/343] Analyzing (a=21, b=31, c=14)...
  ✓ Samples: 3,226,836 | Chi-Sq Stat: 22659.0574 | Chi-Sq p-value: 0.0 | MAD: 0.00618 | KS D-Max: 0.01775 | Dmix: 0.027796 | Digital Mix Speed: 1053.200 | Time: 3.25s

[182/343] Analyzing (a=21, b=31, c=15)...
  ✓ Samples: 3,248,046 | Chi-Sq Stat: 14706.0689 | Chi-Sq p-value: 0.0 | MAD: 0.00483 | KS D-Max: 0.01640 | Dmix: 0.021715 | Digital Mix Speed: 1348.162 | Time: 3.24s

[183/343] Analyzing (a=21, b=32, c=9)...
  ✓ Samples: 3,189,929 | Chi-Sq Stat: 53807.7832 | Chi-Sq p-value: 0.0 | MAD: 0.01239 | KS D-Max: 0.02336 | Dmix: 0.055770 | Digital Mix Speed: 524.922 | Time: 3.04s

[184/343] Analyzing (a=21, b=32, c=10)...
  ✓ Samples: 3,208,396 | Chi-Sq Stat: 32865.2117 | Chi-Sq p-value: 0.0 | MAD: 0.00946 | KS D-Max: 0.01860 | Dmix: 0.042587 | Digital Mix Speed: 687.768 | Time: 3.34s

[185/343] Analyzing (a=21, b=32, c=11)...
  ✓ Samples: 3,208,437 | Chi-Sq Stat: 32581.4018 | Chi-Sq p-value: 0.0 | MAD: 0.00941 | KS D-Max: 0.01853 | Dmix: 0.042365 | Digital Mix Speed: 691.423 | Time: 3.22s

[186/343] Analyzing (a=21, b=32, c=12)...
  ✓ Samples: 3,189,922 | Chi-Sq Stat: 53958.8158 | Chi-Sq p-value: 0.0 | MAD: 0.01240 | KS D-Max: 0.02336 | Dmix: 0.055815 | Digital Mix Speed: 524.498 | Time: 2.99s

[187/343] Analyzing (a=21, b=32, c=13)...
  ✓ Samples: 3,208,314 | Chi-Sq Stat: 32518.5342 | Chi-Sq p-value: 0.0 | MAD: 0.00941 | KS D-Max: 0.01850 | Dmix: 0.042364 | Digital Mix Speed: 691.422 | Time: 3.30s

[188/343] Analyzing (a=21, b=32, c=14)...
  ✓ Samples: 3,185,172 | Chi-Sq Stat: 64147.9526 | Chi-Sq p-value: 0.0 | MAD: 0.01366 | KS D-Max: 0.02578 | Dmix: 0.061457 | Digital Mix Speed: 476.071 | Time: 3.05s

[189/343] Analyzing (a=21, b=32, c=15)...
  ✓ Samples: 3,189,912 | Chi-Sq Stat: 54092.7819 | Chi-Sq p-value: 0.0 | MAD: 0.01243 | KS D-Max: 0.02342 | Dmix: 0.055932 | Digital Mix Speed: 523.232 | Time: 3.09s

[190/343] Analyzing (a=21, b=33, c=9)...
  ✓ Samples: 3,618,387 | Chi-Sq Stat: 1264.4556 | Chi-Sq p-value: 0.0 | MAD: 0.00164 | KS D-Max: 0.00551 | Dmix: 0.007382 | Digital Mix Speed: 3999.095 | Time: 3.83s

[191/343] Analyzing (a=21, b=33, c=10)...
  ✓ Samples: 3,138,045 | Chi-Sq Stat: 2762.5015 | Chi-Sq p-value: 0.0 | MAD: 0.00294 | KS D-Max: 0.00802 | Dmix: 0.013225 | Digital Mix Speed: 2209.748 | Time: 3.02s

[192/343] Analyzing (a=21, b=33, c=11)...
  ✓ Samples: 3,138,045 | Chi-Sq Stat: 2763.7678 | Chi-Sq p-value: 0.0 | MAD: 0.00294 | KS D-Max: 0.00802 | Dmix: 0.013225 | Digital Mix Speed: 2209.748 | Time: 3.02s

[193/343] Analyzing (a=21, b=33, c=12)...
  ✓ Samples: 3,576,749 | Chi-Sq Stat: 1231.8528 | Chi-Sq p-value: 0.0 | MAD: 0.00151 | KS D-Max: 0.00525 | Dmix: 0.006807 | Digital Mix Speed: 4340.059 | Time: 3.83s

[194/343] Analyzing (a=21, b=33, c=13)...
  ✓ Samples: 3,138,044 | Chi-Sq Stat: 2763.1377 | Chi-Sq p-value: 0.0 | MAD: 0.00294 | KS D-Max: 0.00802 | Dmix: 0.013219 | Digital Mix Speed: 2209.748 | Time: 3.03s

[195/343] Analyzing (a=21, b=33, c=14)...
  ✓ Samples: 3,138,044 | Chi-Sq Stat: 2762.3744 | Chi-Sq p-value: 0.0 | MAD: 0.00294 | KS D-Max: 0.00802 | Dmix: 0.013222 | Digital Mix Speed: 2209.748 | Time: 3.04s

[196/343] Analyzing (a=21, b=33, c=15)...
