Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (21, 14, 12)
  ✓ Samples: 3,930,391 | Chi-Sq Stat: 1504.1668 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00523 | Dmix: 0.008893 | Digital Mix Speed: 3330.523 | Time: 3.94s

[99/343] Analyzing (a=20, b=11, c=9)...
  ✓ Samples: 4,642,625 | Chi-Sq Stat: 6024.3015 | Chi-Sq p-value: 0.0 | MAD: 0.00303 | KS D-Max: 0.01061 | Dmix: 0.013637 | Digital Mix Speed: 2200.252 | Time: 4.77s

[100/343] Analyzing (a=20, b=11, c=10)...
  ✓ Samples: 4,534,410 | Chi-Sq Stat: 4924.1622 | Chi-Sq p-value: 0.0 | MAD: 0.00316 | KS D-Max: 0.01151 | Dmix: 0.014222 | Digital Mix Speed: 2106.494 | Time: 4.73s

[101/343] Analyzing (a=20, b=11, c=11)...
  ✓ Samples: 4,642,245 | Chi-Sq Stat: 6143.4510 | Chi-Sq p-value: 0.0 | MAD: 0.00307 | KS D-Max: 0.01077 | Dmix: 0.013794 | Digital Mix Speed: 2171.573 | Time: 4.80s

[102/343] Analyzing (a=20, b=11, c=12)...
  ✓ Samples: 4,560,720 | Chi-Sq Stat: 2905.9606 | Chi-Sq p-value: 0.0 | MAD: 0.00241 | KS D-Max: 0.00691 | Dmix: 0.010861 | Digital Mix Speed: 2763.084 | Time: 4.79s

[103/343] Analyzing (a=20, b=11, c=13)...
  ✓ Samples: 4,642,435 | Chi-Sq Stat: 6094.7960 | Chi-Sq p-value: 0.0 | MAD: 0.00305 | KS D-Max: 0.01075 | Dmix: 0.013716 | Digital Mix Speed: 2185.818 | Time: 4.81s

[104/343] Analyzing (a=20, b=11, c=14)...
  ✓ Samples: 4,642,271 | Chi-Sq Stat: 6196.5302 | Chi-Sq p-value: 0.0 | MAD: 0.00310 | KS D-Max: 0.01080 | Dmix: 0.013950 | Digital Mix Speed: 2150.558 | Time: 4.90s

[105/343] Analyzing (a=20, b=11, c=15)...
  ✓ Samples: 4,534,258 | Chi-Sq Stat: 4926.3769 | Chi-Sq p-value: 0.0 | MAD: 0.00316 | KS D-Max: 0.01153 | Dmix: 0.014228 | Digital Mix Speed: 2106.489 | Time: 4.72s

[106/343] Analyzing (a=20, b=12, c=9)...
  ✓ Samples: 4,363,648 | Chi-Sq Stat: 8182.6724 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01307 | Dmix: 0.017915 | Digital Mix Speed: 1668.304 | Time: 4.44s

[107/343] Analyzing (a=20, b=12, c=10)...
  ✓ Samples: 4,363,648 | Chi-Sq Stat: 8183.1928 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01308 | Dmix: 0.017917 | Digital Mix Speed: 1668.304 | Time: 4.50s

[108/343] Analyzing (a=20, b=12, c=11)...
  ✓ Samples: 4,363,648 | Chi-Sq Stat: 8182.6463 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01308 | Dmix: 0.017916 | Digital Mix Speed: 1668.304 | Time: 4.44s

[109/343] Analyzing (a=20, b=12, c=12)...
  ✓ Samples: 4,843,784 | Chi-Sq Stat: 6611.2158 | Chi-Sq p-value: 0.0 | MAD: 0.00377 | KS D-Max: 0.01696 | Dmix: 0.016956 | Digital Mix Speed: 1773.259 | Time: 5.18s

[110/343] Analyzing (a=20, b=12, c=13)...
  ✓ Samples: 4,363,646 | Chi-Sq Stat: 8181.2874 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01307 | Dmix: 0.017910 | Digital Mix Speed: 1668.304 | Time: 4.42s

[111/343] Analyzing (a=20, b=12, c=14)...
  ✓ Samples: 4,363,646 | Chi-Sq Stat: 8184.1650 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01307 | Dmix: 0.017911 | Digital Mix Speed: 1668.304 | Time: 4.59s

[112/343] Analyzing (a=20, b=12, c=15)...
  ✓ Samples: 4,363,643 | Chi-Sq Stat: 8185.1172 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01308 | Dmix: 0.017912 | Digital Mix Speed: 1668.304 | Time: 4.44s

[113/343] Analyzing (a=20, b=13, c=9)...
  ✓ Samples: 4,256,488 | Chi-Sq Stat: 2054.1130 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00487 | Dmix: 0.009323 | Digital Mix Speed: 3202.440 | Time: 4.46s

[114/343] Analyzing (a=20, b=13, c=10)...
  ✓ Samples: 4,240,583 | Chi-Sq Stat: 1929.3035 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00490 | Dmix: 0.008764 | Digital Mix Speed: 3398.680 | Time: 4.21s

[115/343] Analyzing (a=20, b=13, c=11)...
  ✓ Samples: 4,256,621 | Chi-Sq Stat: 2053.5271 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00487 | Dmix: 0.009349 | Digital Mix Speed: 3187.050 | Time: 4.48s

[116/343] Analyzing (a=20, b=13, c=12)...
  ✓ Samples: 4,256,641 | Chi-Sq Stat: 2045.2013 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00487 | Dmix: 0.009329 | Digital Mix Speed: 3202.448 | Time: 4.30s

[117/343] Analyzing (a=20, b=13, c=13)...
  ✓ Samples: 4,256,629 | Chi-Sq Stat: 2040.3125 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00487 | Dmix: 0.009317 | Digital Mix Speed: 3202.447 | Time: 4.37s

[118/343] Analyzing (a=20, b=13, c=14)...
  ✓ Samples: 4,256,446 | Chi-Sq Stat: 2044.2739 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00488 | Dmix: 0.009326 | Digital Mix Speed: 3202.438 | Time: 4.48s

[119/343] Analyzing (a=20, b=13, c=15)...
  ✓ Samples: 4,256,659 | Chi-Sq Stat: 2046.8260 | Chi-Sq p-value: 0.0 | MAD: 0.00207 | KS D-Max: 0.00487 | Dmix: 0.009333 | Digital Mix Speed: 3202.449 | Time: 4.30s

[120/343] Analyzing (a=20, b=14, c=9)...
  ✓ Samples: 4,126,075 | Chi-Sq Stat: 10.8125 | Chi-Sq p-value: 0.21255 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000529 | Digital Mix Speed: 55129.476 | Time: 4.22s

[121/343] Analyzing (a=20, b=14, c=10)...
  ✓ Samples: 4,139,366 | Chi-Sq Stat: 25.9198 | Chi-Sq p-value: 0.00108 | MAD: 0.00021 | KS D-Max: 0.00087 | Dmix: 0.000924 | Digital Mix Speed: 31509.209 | Time: 4.32s

[122/343] Analyzing (a=20, b=14, c=11)...
  ✓ Samples: 4,126,075 | Chi-Sq Stat: 10.6864 | Chi-Sq p-value: 0.22011 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000531 | Digital Mix Speed: 55129.476 | Time: 4.36s

[123/343] Analyzing (a=20, b=14, c=12)...
  ✓ Samples: 4,192,772 | Chi-Sq Stat: 523.0349 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00362 | Dmix: 0.004236 | Digital Mix Speed: 7045.214 | Time: 4.27s

[124/343] Analyzing (a=20, b=14, c=13)...
  ✓ Samples: 4,126,071 | Chi-Sq Stat: 10.6723 | Chi-Sq p-value: 0.22097 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000528 | Digital Mix Speed: 55129.472 | Time: 4.49s

[125/343] Analyzing (a=20, b=14, c=14)...
  ✓ Samples: 4,139,347 | Chi-Sq Stat: 27.8621 | Chi-Sq p-value: 0.0005 | MAD: 0.00022 | KS D-Max: 0.00090 | Dmix: 0.000979 | Digital Mix Speed: 30076.963 | Time: 4.14s

[126/343] Analyzing (a=20, b=14, c=15)...
  ✓ Samples: 4,126,071 | Chi-Sq Stat: 11.0071 | Chi-Sq p-value: 0.2013 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000540 | Digital Mix Speed: 55129.472 | Time: 4.20s

[127/343] Analyzing (a=20, b=15, c=9)...
  ✓ Samples: 4,025,134 | Chi-Sq Stat: 410.6498 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00302 | Dmix: 0.004188 | Digital Mix Speed: 7101.914 | Time: 4.21s

[128/343] Analyzing (a=20, b=15, c=10)...
  ✓ Samples: 4,125,705 | Chi-Sq Stat: 929.6117 | Chi-Sq p-value: 0.0 | MAD: 0.00142 | KS D-Max: 0.00639 | Dmix: 0.006387 | Digital Mix Speed: 4658.802 | Time: 4.19s

[129/343] Analyzing (a=20, b=15, c=11)...
  ✓ Samples: 4,025,133 | Chi-Sq Stat: 410.0784 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00302 | Dmix: 0.004187 | Digital Mix Speed: 7101.914 | Time: 4.14s

[130/343] Analyzing (a=20, b=15, c=12)...
  ✓ Samples: 4,025,133 | Chi-Sq Stat: 407.9865 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00302 | Dmix: 0.004179 | Digital Mix Speed: 7101.914 | Time: 3.94s

[131/343] Analyzing (a=20, b=15, c=13)...
  ✓ Samples: 4,025,133 | Chi-Sq Stat: 406.5454 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00302 | Dmix: 0.004173 | Digital Mix Speed: 7101.914 | Time: 4.06s

[132/343] Analyzing (a=20, b=15, c=14)...
  ✓ Samples: 4,025,133 | Chi-Sq Stat: 407.0456 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00302 | Dmix: 0.004175 | Digital Mix Speed: 7101.914 | Time: 4.18s

[133/343] Analyzing (a=20, b=15, c=15)...
  ✓ Samples: 4,125,745 | Chi-Sq Stat: 958.8559 | Chi-Sq p-value: 0.0 | MAD: 0.00144 | KS D-Max: 0.00643 | Dmix: 0.006461 | Digital Mix Speed: 4594.099 | Time: 4.21s

[134/343] Analyzing (a=20, b=16, c=9)...
  ✓ Samples: 3,929,276 | Chi-Sq Stat: 851.9889 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00221 | Dmix: 0.006010 | Digital Mix Speed: 4921.129 | Time: 4.01s

[135/343] Analyzing (a=20, b=16, c=10)...
  ✓ Samples: 3,929,276 | Chi-Sq Stat: 849.3286 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00221 | Dmix: 0.006002 | Digital Mix Speed: 4958.130 | Time: 3.98s

[136/343] Analyzing (a=20, b=16, c=11)...
  ✓ Samples: 3,929,276 | Chi-Sq Stat: 851.0327 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00221 | Dmix: 0.006009 | Digital Mix Speed: 4921.129 | Time: 4.04s

[137/343] Analyzing (a=20, b=16, c=12)...
  ✓ Samples: 6,036,100 | Chi-Sq Stat: 887.0546 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00493 | Dmix: 0.004935 | Digital Mix Speed: 6164.324 | Time: 6.86s

[138/343] Analyzing (a=20, b=16, c=13)...
  ✓ Samples: 3,929,274 | Chi-Sq Stat: 849.8490 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00221 | Dmix: 0.006006 | Digital Mix Speed: 4958.130 | Time: 4.14s

[139/343] Analyzing (a=20, b=16, c=14)...
  ✓ Samples: 3,929,274 | Chi-Sq Stat: 851.5094 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00221 | Dmix: 0.006009 | Digital Mix Speed: 4921.129 | Time: 4.00s

[140/343] Analyzing (a=20, b=16, c=15)...
  ✓ Samples: 3,929,274 | Chi-Sq Stat: 849.4719 | Chi-Sq p-value: 0.0 | MAD: 0.00133 | KS D-Max: 0.00221 | Dmix: 0.006003 | Digital Mix Speed: 4958.130 | Time: 4.13s

[141/343] Analyzing (a=20, b=17, c=9)...
  ✓ Samples: 3,862,787 | Chi-Sq Stat: 1773.3370 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00534 | Dmix: 0.009390 | Digital Mix Speed: 3151.627 | Time: 4.02s

[142/343] Analyzing (a=20, b=17, c=10)...
  ✓ Samples: 3,848,346 | Chi-Sq Stat: 1635.7669 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00519 | Dmix: 0.009002 | Digital Mix Speed: 3292.637 | Time: 3.91s

[143/343] Analyzing (a=20, b=17, c=11)...
  ✓ Samples: 3,863,139 | Chi-Sq Stat: 1765.7897 | Chi-Sq p-value: 0.0 | MAD: 0.00208 | KS D-Max: 0.00532 | Dmix: 0.009370 | Digital Mix Speed: 3166.798 | Time: 4.03s

[144/343] Analyzing (a=20, b=17, c=12)...
  ✓ Samples: 3,862,977 | Chi-Sq Stat: 1775.0066 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00533 | Dmix: 0.009399 | Digital Mix Speed: 3151.637 | Time: 3.89s

[145/343] Analyzing (a=20, b=17, c=13)...
  ✓ Samples: 3,863,071 | Chi-Sq Stat: 1792.9116 | Chi-Sq p-value: 0.0 | MAD: 0.00210 | KS D-Max: 0.00534 | Dmix: 0.009429 | Digital Mix Speed: 3136.635 | Time: 3.93s

[146/343] Analyzing (a=20, b=17, c=14)...
  ✓ Samples: 3,863,157 | Chi-Sq Stat: 1784.2091 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00534 | Dmix: 0.009409 | Digital Mix Speed: 3151.647 | Time: 3.94s

[147/343] Analyzing (a=20, b=17, c=15)...
  ✓ Samples: 3,862,988 | Chi-Sq Stat: 1788.6686 | Chi-Sq p-value: 0.0 | MAD: 0.00209 | KS D-Max: 0.00535 | Dmix: 0.009415 | Digital Mix Speed: 3151.638 | Time: 3.88s

[148/343] Analyzing (a=21, b=11, c=9)...
  ✓ Samples: 4,540,943 | Chi-Sq Stat: 4153.7715 | Chi-Sq p-value: 0.0 | MAD: 0.00291 | KS D-Max: 0.01003 | Dmix: 0.013087 | Digital Mix Speed: 2287.679 | Time: 4.79s

[149/343] Analyzing (a=21, b=11, c=10)...
  ✓ Samples: 4,569,147 | Chi-Sq Stat: 2602.0695 | Chi-Sq p-value: 0.0 | MAD: 0.00230 | KS D-Max: 0.00584 | Dmix: 0.010330 | Digital Mix Speed: 2895.580 | Time: 4.73s

[150/343] Analyzing (a=21, b=11, c=11)...
  ✓ Samples: 4,569,389 | Chi-Sq Stat: 2586.0384 | Chi-Sq p-value: 0.0 | MAD: 0.00228 | KS D-Max: 0.00579 | Dmix: 0.010275 | Digital Mix Speed: 2920.990 | Time: 4.74s

[151/343] Analyzing (a=21, b=11, c=12)...
  ✓ Samples: 4,540,733 | Chi-Sq Stat: 4142.6105 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.01002 | Dmix: 0.013071 | Digital Mix Speed: 2295.561 | Time: 4.63s

[152/343] Analyzing (a=21, b=11, c=13)...
  ✓ Samples: 4,569,313 | Chi-Sq Stat: 2564.4968 | Chi-Sq p-value: 0.0 | MAD: 0.00227 | KS D-Max: 0.00574 | Dmix: 0.010203 | Digital Mix Speed: 2933.855 | Time: 4.84s

[153/343] Analyzing (a=21, b=11, c=14)...
  ✓ Samples: 4,533,650 | Chi-Sq Stat: 4942.8533 | Chi-Sq p-value: 0.0 | MAD: 0.00316 | KS D-Max: 0.01147 | Dmix: 0.014202 | Digital Mix Speed: 2106.471 | Time: 4.70s

[154/343] Analyzing (a=21, b=11, c=15)...
  ✓ Samples: 4,540,940 | Chi-Sq Stat: 4135.8740 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.01002 | Dmix: 0.013056 | Digital Mix Speed: 2295.568 | Time: 4.78s

[155/343] Analyzing (a=21, b=12, c=9)...
  ✓ Samples: 5,089,337 | Chi-Sq Stat: 6974.3419 | Chi-Sq p-value: 0.0 | MAD: 0.00367 | KS D-Max: 0.01651 | Dmix: 0.016514 | Digital Mix Speed: 1827.428 | Time: 5.55s

[156/343] Analyzing (a=21, b=12, c=10)...
  ✓ Samples: 4,363,227 | Chi-Sq Stat: 8153.6576 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01302 | Dmix: 0.017895 | Digital Mix Speed: 1668.293 | Time: 4.58s

[157/343] Analyzing (a=21, b=12, c=11)...
  ✓ Samples: 4,363,227 | Chi-Sq Stat: 8152.4650 | Chi-Sq p-value: 0.0 | MAD: 0.00398 | KS D-Max: 0.01302 | Dmix: 0.017893 | Digital Mix Speed: 1668.293 | Time: 4.44s

[158/343] Analyzing (a=21, b=12, c=12)...
  ✓ Samples: 5,048,816 | Chi-Sq Stat: 12459.1896 | Chi-Sq p-value: 0.0 | MAD: 0.00475 | KS D-Max: 0.02139 | Dmix: 0.021388 | Digital Mix Speed: 1411.198 | Time: 5.52s

[159/343] Analyzing (a=21, b=12, c=13)...
  ✓ Samples: 4,363,225 | Chi-Sq Stat: 8149.4786 | Chi-Sq p-value: 0.0 | MAD: 0.00397 | KS D-Max: 0.01301 | Dmix: 0.017887 | Digital Mix Speed: 1672.496 | Time: 4.45s

[160/343] Analyzing (a=21, b=12, c=14)...
  ✓ Samples: 4,363,225 | Chi-Sq Stat: 8152.3881 | Chi-Sq p-value: 0.0 | MAD: 0.00397 | KS D-Max: 0.01301 | Dmix: 0.017887 | Digital Mix Speed: 1672.496 | Time: 4.63s

[161/343] Analyzing (a=21, b=12, c=15)...
  ✓ Samples: 5,049,367 | Chi-Sq Stat: 11915.4169 | Chi-Sq p-value: 0.0 | MAD: 0.00461 | KS D-Max: 0.02077 | Dmix: 0.020767 | Digital Mix Speed: 1454.064 | Time: 5.40s

[162/343] Analyzing (a=21, b=13, c=9)...
  ✓ Samples: 4,239,992 | Chi-Sq Stat: 1913.6526 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00488 | Dmix: 0.008734 | Digital Mix Speed: 3416.168 | Time: 4.40s

[163/343] Analyzing (a=21, b=13, c=10)...
  ✓ Samples: 4,274,799 | Chi-Sq Stat: 2523.6924 | Chi-Sq p-value: 0.0 | MAD: 0.00236 | KS D-Max: 0.00546 | Dmix: 0.010627 | Digital Mix Speed: 2809.710 | Time: 4.45s

[164/343] Analyzing (a=21, b=13, c=11)...
  ✓ Samples: 4,274,806 | Chi-Sq Stat: 2520.2628 | Chi-Sq p-value: 0.0 | MAD: 0.00236 | KS D-Max: 0.00546 | Dmix: 0.010637 | Digital Mix Speed: 2809.710 | Time: 4.58s

[165/343] Analyzing (a=21, b=13, c=12)...
  ✓ Samples: 4,239,863 | Chi-Sq Stat: 1907.7497 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00490 | Dmix: 0.008745 | Digital Mix Speed: 3416.161 | Time: 4.44s

[166/343] Analyzing (a=21, b=13, c=13)...
  ✓ Samples: 4,274,887 | Chi-Sq Stat: 2520.9843 | Chi-Sq p-value: 0.0 | MAD: 0.00236 | KS D-Max: 0.00547 | Dmix: 0.010634 | Digital Mix Speed: 2809.714 | Time: 4.43s

[167/343] Analyzing (a=21, b=13, c=14)...
  ✓ Samples: 4,247,090 | Chi-Sq Stat: 1859.6621 | Chi-Sq p-value: 0.0 | MAD: 0.00195 | KS D-Max: 0.00447 | Dmix: 0.008761 | Digital Mix Speed: 3399.021 | Time: 4.52s

[168/343] Analyzing (a=21, b=13, c=15)...
  ✓ Samples: 4,239,977 | Chi-Sq Stat: 1911.1653 | Chi-Sq p-value: 0.0 | MAD: 0.00194 | KS D-Max: 0.00488 | Dmix: 0.008744 | Digital Mix Speed: 3416.167 | Time: 4.28s

[169/343] Analyzing (a=21, b=14, c=9)...
  ✓ Samples: 4,125,583 | Chi-Sq Stat: 11.1430 | Chi-Sq p-value: 0.19373 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000519 | Digital Mix Speed: 55129.044 | Time: 4.30s

[170/343] Analyzing (a=21, b=14, c=10)...
  ✓ Samples: 4,125,583 | Chi-Sq Stat: 10.9821 | Chi-Sq p-value: 0.20271 | MAD: 0.00012 | KS D-Max: 0.00035 | Dmix: 0.000518 | Digital Mix Speed: 55129.044 | Time: 4.20s

[171/343] Analyzing (a=21, b=14, c=11)...
  ✓ Samples: 4,125,583 | Chi-Sq Stat: 10.9532 | Chi-Sq p-value: 0.20436 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000519 | Digital Mix Speed: 55129.044 | Time: 4.32s

[172/343] Analyzing (a=21, b=14, c=12)...
  ✓ Samples: 4,125,580 | Chi-Sq Stat: 10.8876 | Chi-Sq p-value: 0.20815 | MAD: 0.00011 | KS D-Max: 0.00034 | Dmix: 0.000512 | Digital Mix Speed: 60140.773 | Time: 4.18s

[173/343] Analyzing (a=21, b=14, c=13)...
  ✓ Samples: 4,125,579 | Chi-Sq Stat: 11.0073 | Chi-Sq p-value: 0.20129 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000524 | Digital Mix Speed: 55129.041 | Time: 4.15s

[174/343] Analyzing (a=21, b=14, c=14)...
  ✓ Samples: 4,345,506 | Chi-Sq Stat: 1285.7356 | Chi-Sq p-value: 0.0 | MAD: 0.00173 | KS D-Max: 0.00780 | Dmix: 0.007800 | Digital Mix Speed: 3837.018 | Time: 4.56s

[175/343] Analyzing (a=21, b=14, c=15)...
  ✓ Samples: 4,125,579 | Chi-Sq Stat: 11.3219 | Chi-Sq p-value: 0.18412 | MAD: 0.00012 | KS D-Max: 0.00034 | Dmix: 0.000530 | Digital Mix Speed: 55129.041 | Time: 4.12s

[176/343] Analyzing (a=21, b=15, c=9)...
  ✓ Samples: 6,129,767 | Chi-Sq Stat: 636.5010 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00412 | Dmix: 0.004118 | Digital Mix Speed: 7377.656 | Time: 7.06s

[177/343] Analyzing (a=21, b=15, c=10)...
  ✓ Samples: 4,024,640 | Chi-Sq Stat: 398.2148 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00297 | Dmix: 0.004127 | Digital Mix Speed: 7179.051 | Time: 4.03s

[178/343] Analyzing (a=21, b=15, c=11)...
  ✓ Samples: 4,024,640 | Chi-Sq Stat: 397.2644 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00297 | Dmix: 0.004124 | Digital Mix Speed: 7179.051 | Time: 4.04s

[179/343] Analyzing (a=21, b=15, c=12)...
  ✓ Samples: 5,569,626 | Chi-Sq Stat: 972.1143 | Chi-Sq p-value: 0.0 | MAD: 0.00119 | KS D-Max: 0.00533 | Dmix: 0.005334 | Digital Mix Speed: 5668.761 | Time: 6.24s

[180/343] Analyzing (a=21, b=15, c=13)...
  ✓ Samples: 4,024,640 | Chi-Sq Stat: 394.8807 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00297 | Dmix: 0.004115 | Digital Mix Speed: 7257.942 | Time: 4.06s

[181/343] Analyzing (a=21, b=15, c=14)...
  ✓ Samples: 4,024,640 | Chi-Sq Stat: 395.3503 | Chi-Sq p-value: 0.0 | MAD: 0.00091 | KS D-Max: 0.00297 | Dmix: 0.004117 | Digital Mix Speed: 7257.942 | Time: 4.01s

[182/343] Analyzing (a=21, b=15, c=15)...
  ✓ Samples: 5,571,261 | Chi-Sq Stat: 977.5878 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00530 | Dmix: 0.005304 | Digital Mix Speed: 5716.910 | Time: 6.26s

[183/343] Analyzing (a=21, b=16, c=9)...
  ✓ Samples: 3,941,090 | Chi-Sq Stat: 687.7650 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00200 | Dmix: 0.005657 | Digital Mix Speed: 5234.616 | Time: 3.94s

[184/343] Analyzing (a=21, b=16, c=10)...
  ✓ Samples: 3,940,921 | Chi-Sq Stat: 678.9283 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00201 | Dmix: 0.005630 | Digital Mix Speed: 5276.478 | Time: 4.03s

[185/343] Analyzing (a=21, b=16, c=11)...
  ✓ Samples: 3,941,180 | Chi-Sq Stat: 678.7536 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00202 | Dmix: 0.005638 | Digital Mix Speed: 5276.501 | Time: 3.96s

[186/343] Analyzing (a=21, b=16, c=12)...
  ✓ Samples: 3,941,178 | Chi-Sq Stat: 673.4389 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00200 | Dmix: 0.005613 | Digital Mix Speed: 5276.501 | Time: 4.09s

[187/343] Analyzing (a=21, b=16, c=13)...
  ✓ Samples: 3,941,115 | Chi-Sq Stat: 673.8448 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00200 | Dmix: 0.005613 | Digital Mix Speed: 5276.495 | Time: 3.99s

[188/343] Analyzing (a=21, b=16, c=14)...
  ✓ Samples: 3,941,185 | Chi-Sq Stat: 687.1480 | Chi-Sq p-value: 0.0 | MAD: 0.00126 | KS D-Max: 0.00202 | Dmix: 0.005667 | Digital Mix Speed: 5234.624 | Time: 3.91s

[189/343] Analyzing (a=21, b=16, c=15)...
  ✓ Samples: 3,941,007 | Chi-Sq Stat: 676.6122 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00199 | Dmix: 0.005612 | Digital Mix Speed: 5276.486 | Time: 4.22s

[190/343] Analyzing (a=21, b=17, c=9)...
  ✓ Samples: 3,879,700 | Chi-Sq Stat: 1548.4705 | Chi-Sq p-value: 0.0 | MAD: 0.00202 | KS D-Max: 0.00530 | Dmix: 0.009069 | Digital Mix Speed: 3261.781 | Time: 4.00s

[191/343] Analyzing (a=21, b=17, c=10)...
  ✓ Samples: 3,879,647 | Chi-Sq Stat: 1564.2981 | Chi-Sq p-value: 0.0 | MAD: 0.00203 | KS D-Max: 0.00533 | Dmix: 0.009126 | Digital Mix Speed: 3245.710 | Time: 4.05s

[192/343] Analyzing (a=21, b=17, c=11)...
  ✓ Samples: 3,879,707 | Chi-Sq Stat: 1532.2054 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00527 | Dmix: 0.009027 | Digital Mix Speed: 3278.009 | Time: 3.83s

[193/343] Analyzing (a=21, b=17, c=12)...
  ✓ Samples: 3,879,584 | Chi-Sq Stat: 1530.3357 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00528 | Dmix: 0.009022 | Digital Mix Speed: 3294.393 | Time: 4.06s

[194/343] Analyzing (a=21, b=17, c=13)...
  ✓ Samples: 3,879,624 | Chi-Sq Stat: 1551.9034 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00529 | Dmix: 0.009064 | Digital Mix Speed: 3278.005 | Time: 4.03s

[195/343] Analyzing (a=21, b=17, c=14)...
  ✓ Samples: 3,847,753 | Chi-Sq Stat: 1623.7156 | Chi-Sq p-value: 0.0 | MAD: 0.00201 | KS D-Max: 0.00517 | Dmix: 0.009058 | Digital Mix Speed: 3276.222 | Time: 3.91s

[196/343] Analyzing (a=21, b=17, c=15)...
